Origin_Name,Destination_Name,TotalTransported
Hawkesbury,Warringah,2
Hawkesbury,Wyong,1
Hornsby,Auburn,81
Hornsby,Bankstown,23
Hornsby,Baulkham Hills,95
Hornsby,Blacktown,165
Hornsby,Blacktown - North,22
Hornsby,Botany,60
Hornsby,Botany,10
Hornsby,Bringelly - Green Valley,7
Hornsby,Camden,1
Hornsby,Campbelltown (NSW),6
Hornsby,Canada Bay,35
Hornsby,Canterbury,9
Hornsby,Carlingford,60
Hornsby,Chatswood - Lane Cove,97
Hornsby,Cronulla - Miranda - Caringbah,5
Hornsby,Dapto - Port Kembla,17
Hornsby,Dural - Wisemans Ferry,38
Hornsby,Eastern Suburbs - North,10
Hornsby,Eastern Suburbs - South,4
Hornsby,Fairfield,20
Hornsby,Gosford,27
Hornsby,Hornsby,185
Hornsby,Hurstville,4
Hornsby,Kogarah - Rockdale,4
Hornsby,Ku-ring-gai,89
Hornsby,Leichhardt,6
Hornsby,Liverpool,11
Hornsby,Manly,8
Hornsby,Marrickville - Sydenham - Petersham,8
Hornsby,Merrylands - Guildford,42
Hornsby,Mount Druitt,17
Hornsby,Newcastle,11
Hornsby,North Sydney - Mosman,28
Hornsby,Parramatta,42
Hornsby,Pennant Hills - Epping,26
Hornsby,Penrith,6
Hornsby,Pittwater,38
Hornsby,Richmond - Windsor,4
Hornsby,Rouse Hill - McGraths Hill,8
Hornsby,Ryde - Hunters Hill,127
Hornsby,St Marys,4
Hornsby,Strathfield - Burwood - Ashfield,23
Hornsby,Sutherland - Menai - Heathcote,4
Hornsby,Sydney Inner City,18
Hornsby,Upper Hunter,45
Hornsby,Warringah,86
Hornsby,Wollongong,1
Hornsby,Wyong,11
Hurstville,Auburn,40
Hurstville,Bankstown,41
Hurstville,Baulkham Hills,3
Hurstville,Blacktown,4
Hurstville,Botany,50
Hurstville,Botany,14
Hurstville,Bringelly - Green Valley,1
Hurstville,Camden,1
Hurstville,Campbelltown (NSW),8
Hurstville,Canada Bay,6
Hurstville,Canterbury,38
Hurstville,Carlingford,2
Hurstville,Chatswood - Lane Cove,8
Hurstville,Cronulla - Miranda - Caringbah,24
Hurstville,Dapto - Port Kembla,17
Hurstville,Eastern Suburbs - North,3
Hurstville,Eastern Suburbs - South,5
Hurstville,Fairfield,10
Hurstville,Hurstville,175
Hurstville,Kogarah - Rockdale,69
Hurstville,Leichhardt,3
Hurstville,Liverpool,49
Hurstville,Marrickville - Sydenham - Petersham,11
Hurstville,Merrylands - Guildford,12
Hurstville,Mount Druitt,2
Hurstville,Newcastle,2
Hurstville,Penrith,1
Hurstville,Ryde - Hunters Hill,14
Hurstville,Strathfield - Burwood - Ashfield,18
Hurstville,Sutherland - Menai - Heathcote,16
Hurstville,Sydney Inner City,9
Hurstville,Upper Hunter,10
Hurstville,Warringah,3
Hurstville,Wollongong,1
Inverell - Tenterfield,Albury,0
Inverell - Tenterfield,Armidale,5
Inverell - Tenterfield,Auburn,0
Inverell - Tenterfield,Bankstown,0
Inverell - Tenterfield,Bathurst,0
Inverell - Tenterfield,Baulkham Hills,0
Inverell - Tenterfield,Blacktown,0
Inverell - Tenterfield,Blacktown - North,0
Inverell - Tenterfield,Blue Mountains,0
Inverell - Tenterfield,Botany,0
Inverell - Tenterfield,Bourke - Cobar - Coonamble,1
Inverell - Tenterfield,Bringelly - Green Valley,0
Inverell - Tenterfield,Broken Hill and Far West,0
Inverell - Tenterfield,Camden,0
Inverell - Tenterfield,Campbelltown (NSW),0
Inverell - Tenterfield,Canada Bay,0
Inverell - Tenterfield,Canterbury,0
Inverell - Tenterfield,Carlingford,0
Inverell - Tenterfield,Chatswood - Lane Cove,0
Inverell - Tenterfield,Clarence Valley,0
Inverell - Tenterfield,Coffs Harbour,0
Inverell - Tenterfield,Cronulla - Miranda - Caringbah,0
Inverell - Tenterfield,Dapto - Port Kembla,0
Inverell - Tenterfield,Dubbo,2
Inverell - Tenterfield,Dural - Wisemans Ferry,0
Inverell - Tenterfield,Eastern Suburbs - North,0
Inverell - Tenterfield,Eastern Suburbs - South,0
Inverell - Tenterfield,Fairfield,0
Inverell - Tenterfield,Gosford,0
Inverell - Tenterfield,Goulburn - Yass,0
Inverell - Tenterfield,Griffith - Murrumbidgee (West),0
Inverell - Tenterfield,Hawkesbury,0
Inverell - Tenterfield,Hornsby,0
Inverell - Tenterfield,Hurstville,0
Inverell - Tenterfield,Inverell - Tenterfield,70
Inverell - Tenterfield,Kempsey - Nambucca,3
Inverell - Tenterfield,Kiama - Shellharbour,0
Inverell - Tenterfield,Kogarah - Rockdale,0
Inverell - Tenterfield,Ku-ring-gai,0
Inverell - Tenterfield,Lachlan Valley,0
Inverell - Tenterfield,Lake Macquarie - East,0
Inverell - Tenterfield,Lake Macquarie - West,0
Inverell - Tenterfield,Leichhardt,0
Inverell - Tenterfield,Lithgow - Mudgee,0
Inverell - Tenterfield,Liverpool,0
Inverell - Tenterfield,Lower Hunter,0
Inverell - Tenterfield,Lower Murray,0
Inverell - Tenterfield,Maitland,0
Inverell - Tenterfield,Manly,0
Inverell - Tenterfield,Marrickville - Sydenham - Petersham,0
Inverell - Tenterfield,Merrylands - Guildford,0
Inverell - Tenterfield,Moree - Narrabri,33
Inverell - Tenterfield,Moree - Narrabri,217
Inverell - Tenterfield,Mount Druitt,0
Inverell - Tenterfield,Newcastle,0
Inverell - Tenterfield,Newcastle,9
Inverell - Tenterfield,North Sydney - Mosman,0
Inverell - Tenterfield,Orange,0
Inverell - Tenterfield,Parramatta,0
Inverell - Tenterfield,Penrith,0
Inverell - Tenterfield,Pittwater,0
Inverell - Tenterfield,Port Macquarie,0
Inverell - Tenterfield,Port Stephens,0
Inverell - Tenterfield,QLD,6
Inverell - Tenterfield,QLD,31
Inverell - Tenterfield,Queanbeyan,0
Inverell - Tenterfield,Richmond - Windsor,0
Inverell - Tenterfield,Richmond Valley - Coastal,0
Inverell - Tenterfield,Richmond Valley - Hinterland,113
Inverell - Tenterfield,Rouse Hill - McGraths Hill,0
Inverell - Tenterfield,Ryde - Hunters Hill,0
Inverell - Tenterfield,Shoalhaven,0
Inverell - Tenterfield,South Coast,0
Inverell - Tenterfield,Southern Highlands,0
Inverell - Tenterfield,St Marys,0
Inverell - Tenterfield,Strathfield - Burwood - Ashfield,0
Inverell - Tenterfield,Sutherland - Menai - Heathcote,0
Inverell - Tenterfield,Sydney Inner City,6
Inverell - Tenterfield,Tamworth - Gunnedah,46
Inverell - Tenterfield,Taree - Gloucester,1
Inverell - Tenterfield,Tumut - Tumbarumba,0
Inverell - Tenterfield,Tweed Valley,23
Inverell - Tenterfield,Upper Hunter,9
Inverell - Tenterfield,Upper Murray exc. Albury,0
Inverell - Tenterfield,Wagga Wagga,0
Inverell - Tenterfield,Warringah,0
Inverell - Tenterfield,Wollondilly,0
Inverell - Tenterfield,Wollongong,0
Inverell - Tenterfield,Wyong,0
Kempsey - Nambucca,Albury,0
Kempsey - Nambucca,Armidale,1
Kempsey - Nambucca,Bankstown,0
Kempsey - Nambucca,Bathurst,0
Kempsey - Nambucca,Baulkham Hills,0
Kempsey - Nambucca,Blacktown,3
Kempsey - Nambucca,Blacktown - North,0
Kempsey - Nambucca,Blue Mountains,0
Kempsey - Nambucca,Bourke - Cobar - Coonamble,0
Kempsey - Nambucca,Bringelly - Green Valley,0
Kempsey - Nambucca,Broken Hill and Far West,0
Kempsey - Nambucca,Camden,0
Kempsey - Nambucca,Campbelltown (NSW),0
Kempsey - Nambucca,Canada Bay,0
Kempsey - Nambucca,Canterbury,0
Kempsey - Nambucca,Carlingford,0
Kempsey - Nambucca,Chatswood - Lane Cove,0
Kempsey - Nambucca,Clarence Valley,2
Kempsey - Nambucca,Coffs Harbour,64
Kempsey - Nambucca,Dapto - Port Kembla,0
Kempsey - Nambucca,Dubbo,0
Kempsey - Nambucca,Dural - Wisemans Ferry,0
Kempsey - Nambucca,Eastern Suburbs - North,0
Kempsey - Nambucca,Fairfield,0
Kempsey - Nambucca,Gosford,0
Kempsey - Nambucca,Goulburn - Yass,0
Kempsey - Nambucca,Hawkesbury,0
Kempsey - Nambucca,Hornsby,0
Kempsey - Nambucca,Inverell - Tenterfield,0
Kempsey - Nambucca,Kempsey - Nambucca,133
Kempsey - Nambucca,Kogarah - Rockdale,0
Kempsey - Nambucca,Ku-ring-gai,0
Kempsey - Nambucca,Lachlan Valley,0
Kempsey - Nambucca,Lake Macquarie - East,0
Kempsey - Nambucca,Lake Macquarie - West,0
Kempsey - Nambucca,Leichhardt,0
Kempsey - Nambucca,Lithgow - Mudgee,0
Kempsey - Nambucca,Liverpool,0
Kempsey - Nambucca,Lower Hunter,0
Kempsey - Nambucca,Lower Murray,0
Kempsey - Nambucca,Maitland,0
Kempsey - Nambucca,Manly,0
Kempsey - Nambucca,Marrickville - Sydenham - Petersham,0
Kempsey - Nambucca,Merrylands - Guildford,0
Kempsey - Nambucca,Moree - Narrabri,0
Kempsey - Nambucca,Mount Druitt,4
Kempsey - Nambucca,Newcastle,0
Kempsey - Nambucca,Orange,0
Kempsey - Nambucca,Port Macquarie,41
Kempsey - Nambucca,Port Stephens,0
Kempsey - Nambucca,Queanbeyan,0
Kempsey - Nambucca,Richmond Valley - Coastal,0
Kempsey - Nambucca,Richmond Valley - Hinterland,3
Kempsey - Nambucca,Ryde - Hunters Hill,0
Kempsey - Nambucca,Shoalhaven,0
Kempsey - Nambucca,Snowy Mountains,0
Kempsey - Nambucca,Southern Highlands,0
Kempsey - Nambucca,Strathfield - Burwood - Ashfield,0
Kempsey - Nambucca,Sydney Inner City,14
Kempsey - Nambucca,Tamworth - Gunnedah,5
Kempsey - Nambucca,Taree - Gloucester,11
Kempsey - Nambucca,Tumut - Tumbarumba,0
Kempsey - Nambucca,Tweed Valley,0
Kempsey - Nambucca,Upper Hunter,1
Kempsey - Nambucca,Upper Murray exc. Albury,0
Kempsey - Nambucca,Wagga Wagga,0
Kempsey - Nambucca,Warringah,0
Kempsey - Nambucca,Wollondilly,0
Kempsey - Nambucca,Wollongong,0
Kempsey - Nambucca,Wyong,0
Kiama - Shellharbour,Auburn,160
Kiama - Shellharbour,Bankstown,126
Kiama - Shellharbour,Baulkham Hills,19
Kiama - Shellharbour,Blacktown,120
Kiama - Shellharbour,Blacktown - North,70
Kiama - Shellharbour,Blue Mountains,6
Kiama - Shellharbour,Botany,32
Kiama - Shellharbour,Botany,8
Kiama - Shellharbour,Bringelly - Green Valley,24
Kiama - Shellharbour,Camden,105
Kiama - Shellharbour,Campbelltown (NSW),92
Kiama - Shellharbour,Canada Bay,22
Kiama - Shellharbour,Canterbury,21
Kiama - Shellharbour,Carlingford,7
Kiama - Shellharbour,Chatswood - Lane Cove,53
Kiama - Shellharbour,Clarence Valley,0
Kiama - Shellharbour,Cronulla - Miranda - Caringbah,75
Kiama - Shellharbour,Dapto - Port Kembla,506
Kiama - Shellharbour,Dural - Wisemans Ferry,6
Kiama - Shellharbour,Eastern Suburbs - North,14
Kiama - Shellharbour,Eastern Suburbs - South,18
Kiama - Shellharbour,Fairfield,49
Kiama - Shellharbour,Gosford,4
Kiama - Shellharbour,Goulburn - Yass,3
Kiama - Shellharbour,Griffith - Murrumbidgee (West),0
Kiama - Shellharbour,Hornsby,5
Kiama - Shellharbour,Hurstville,23
Kiama - Shellharbour,Illawarra Catchment Reserve,0
Kiama - Shellharbour,Kempsey - Nambucca,0
Kiama - Shellharbour,Kiama - Shellharbour,282
Kiama - Shellharbour,Kogarah - Rockdale,51
Kiama - Shellharbour,Ku-ring-gai,17
Kiama - Shellharbour,Lake Macquarie - East,1
Kiama - Shellharbour,Lake Macquarie - West,1
Kiama - Shellharbour,Leichhardt,6
Kiama - Shellharbour,Lithgow - Mudgee,0
Kiama - Shellharbour,Liverpool,4
Kiama - Shellharbour,Lower Hunter,1
Kiama - Shellharbour,Lower Murray,0
Kiama - Shellharbour,Maitland,1
Kiama - Shellharbour,Manly,5
Kiama - Shellharbour,Marrickville - Sydenham - Petersham,46
Kiama - Shellharbour,Merrylands - Guildford,96
Kiama - Shellharbour,Mount Druitt,83
Kiama - Shellharbour,Newcastle,2
Kiama - Shellharbour,North Sydney - Mosman,12
Kiama - Shellharbour,Parramatta,103
Kiama - Shellharbour,Penrith,107
Kiama - Shellharbour,Pittwater,13
Kiama - Shellharbour,Port Stephens,1
Kiama - Shellharbour,Queanbeyan,0
Kiama - Shellharbour,Richmond - Windsor,53
Kiama - Shellharbour,Richmond Valley - Hinterland,0
Kiama - Shellharbour,Rouse Hill - McGraths Hill,6
Kiama - Shellharbour,Ryde - Hunters Hill,10
Kiama - Shellharbour,Shoalhaven,494
Kiama - Shellharbour,Snowy Mountains,0
Kiama - Shellharbour,South Coast,2
Kiama - Shellharbour,Southern Highlands,40
Kiama - Shellharbour,St Marys,15
Kiama - Shellharbour,Strathfield - Burwood - Ashfield,61
Kiama - Shellharbour,Sutherland - Menai - Heathcote,17
Kiama - Shellharbour,Sydney Inner City,228
Kiama - Shellharbour,Tamworth - Gunnedah,0
Kiama - Shellharbour,Taree - Gloucester,1
Kiama - Shellharbour,Upper Hunter,12
Kiama - Shellharbour,Wagga Wagga,2
Kiama - Shellharbour,Warringah,117
Kiama - Shellharbour,Wollondilly,88
Kiama - Shellharbour,Wollongong,48
Kiama - Shellharbour,Wyong,2
Kogarah - Rockdale,Auburn,24
Kogarah - Rockdale,Bankstown,44
Kogarah - Rockdale,Baulkham Hills,3
Kogarah - Rockdale,Blacktown,4
Kogarah - Rockdale,Botany,355
Kogarah - Rockdale,Botany,33
Kogarah - Rockdale,Bringelly - Green Valley,3
Kogarah - Rockdale,Campbelltown (NSW),9
Kogarah - Rockdale,Canada Bay,14
Kogarah - Rockdale,Canterbury,32
Kogarah - Rockdale,Carlingford,3
Kogarah - Rockdale,Chatswood - Lane Cove,16
Kogarah - Rockdale,Cronulla - Miranda - Caringbah,52
Kogarah - Rockdale,Dapto - Port Kembla,27
Kogarah - Rockdale,Eastern Suburbs - North,15
Kogarah - Rockdale,Eastern Suburbs - South,18
Kogarah - Rockdale,Fairfield,10
Kogarah - Rockdale,Hornsby,1
Kogarah - Rockdale,Hurstville,52
Kogarah - Rockdale,Kogarah - Rockdale,103
Kogarah - Rockdale,Ku-ring-gai,3
Kogarah - Rockdale,Leichhardt,8
Kogarah - Rockdale,Liverpool,34
Kogarah - Rockdale,Marrickville - Sydenham - Petersham,29
Kogarah - Rockdale,Merrylands - Guildford,13
Kogarah - Rockdale,Mount Druitt,3
Kogarah - Rockdale,Newcastle,5
Kogarah - Rockdale,North Sydney - Mosman,4
Kogarah - Rockdale,Ryde - Hunters Hill,22
Kogarah - Rockdale,Strathfield - Burwood - Ashfield,38
Kogarah - Rockdale,Sutherland - Menai - Heathcote,19
Kogarah - Rockdale,Sydney Inner City,54
Kogarah - Rockdale,Upper Hunter,12
Kogarah - Rockdale,Warringah,6
Kogarah - Rockdale,Wollongong,2
Ku-ring-gai,Auburn,2
Ku-ring-gai,Bankstown,1
Ku-ring-gai,Baulkham Hills,1
Ku-ring-gai,Blacktown,1
Ku-ring-gai,Botany,4
Ku-ring-gai,Botany,2
Ku-ring-gai,Canada Bay,1
Ku-ring-gai,Carlingford,15
Ku-ring-gai,Chatswood - Lane Cove,6
Ku-ring-gai,Dapto - Port Kembla,3
Ku-ring-gai,Eastern Suburbs - North,1
Ku-ring-gai,Fairfield,1
Ku-ring-gai,Hornsby,2
Ku-ring-gai,Ku-ring-gai,10
Ku-ring-gai,Merrylands - Guildford,14
Ku-ring-gai,Mount Druitt,1
Ku-ring-gai,Newcastle,1
Ku-ring-gai,Pennant Hills - Epping,1
Ku-ring-gai,Pittwater,1
Ku-ring-gai,Ryde - Hunters Hill,59
Ku-ring-gai,Strathfield - Burwood - Ashfield,1
Ku-ring-gai,Sydney Inner City,1
Ku-ring-gai,Upper Hunter,1
Ku-ring-gai,Warringah,122
Lachlan Valley,Albury,0
Lachlan Valley,Armidale,0
Lachlan Valley,Auburn,0
Lachlan Valley,Blacktown,0
Lachlan Valley,Blue Mountains,0
Lachlan Valley,Botany,50
Lachlan Valley,Botany,0
Lachlan Valley,Bourke - Cobar - Coonamble,0
Lachlan Valley,Broken Hill and Far West,0
Lachlan Valley,Camden,0
Lachlan Valley,Campbelltown (NSW),104
Lachlan Valley,Dapto - Port Kembla,160
Lachlan Valley,Dapto - Port Kembla,865
Lachlan Valley,Dubbo,38
Lachlan Valley,Dural - Wisemans Ferry,3
Lachlan Valley,Fairfield,0
Lachlan Valley,Gosford,0
Lachlan Valley,Goulburn - Yass,43
Lachlan Valley,Griffith - Murrumbidgee (West),102
Lachlan Valley,Hawkesbury,6
Lachlan Valley,Inverell - Tenterfield,0
Lachlan Valley,Kempsey - Nambucca,1
Lachlan Valley,Kiama - Shellharbour,0
Lachlan Valley,Lachlan Valley,632
Lachlan Valley,Lachlan Valley,1757
Lachlan Valley,Lake Macquarie - East,0
Lachlan Valley,Lake Macquarie - West,0
Lachlan Valley,Lithgow - Mudgee,4
Lachlan Valley,Liverpool,0
Lachlan Valley,Lower Hunter,24
Lachlan Valley,Lower Murray,1
Lachlan Valley,Maitland,10
Lachlan Valley,Merrylands - Guildford,0
Lachlan Valley,Moree - Narrabri,0
Lachlan Valley,Mount Druitt,17
Lachlan Valley,Newcastle,105
Lachlan Valley,Newcastle,10
Lachlan Valley,Orange,610
Lachlan Valley,Orange,57
Lachlan Valley,Pittwater,0
Lachlan Valley,Port Stephens,10
Lachlan Valley,Queanbeyan,0
Lachlan Valley,Richmond Valley - Hinterland,0
Lachlan Valley,Rouse Hill - McGraths Hill,2
Lachlan Valley,Shoalhaven,0
Lachlan Valley,Snowy Mountains,0
Lachlan Valley,South Coast,1
Lachlan Valley,Southern Highlands,0
Lachlan Valley,St Marys,0
Lachlan Valley,Sydney Inner City,3
Lachlan Valley,Tamworth - Gunnedah,11
Lachlan Valley,Taree - Gloucester,0
Lachlan Valley,Upper Hunter,6
Lachlan Valley,Upper Murray exc. Albury,0
Lachlan Valley,VIC,7
Lachlan Valley,Wagga Wagga,421
Lachlan Valley,Wagga Wagga,77
Lachlan Valley,Wollondilly,0
Lachlan Valley,Wyong,0
Lake Macquarie - East,Auburn,1
Lake Macquarie - East,Bankstown,1
Lake Macquarie - East,Baulkham Hills,1
Lake Macquarie - East,Blacktown,1
Lake Macquarie - East,Botany,16
Lake Macquarie - East,Botany,61
Lake Macquarie - East,Campbelltown (NSW),2
Lake Macquarie - East,Chatswood - Lane Cove,1
Lake Macquarie - East,Dapto - Port Kembla,20
Lake Macquarie - East,Fairfield,1
Lake Macquarie - East,Gosford,83
Lake Macquarie - East,Lake Macquarie - East,238
Lake Macquarie - East,Lake Macquarie - West,140
Lake Macquarie - East,Lower Hunter,349
Lake Macquarie - East,Maitland,307
Lake Macquarie - East,Merrylands - Guildford,6
Lake Macquarie - East,Newcastle,498
Lake Macquarie - East,Newcastle,3372
Lake Macquarie - East,North Sydney - Mosman,1
Lake Macquarie - East,Parramatta,1
Lake Macquarie - East,Port Stephens,272
Lake Macquarie - East,Ryde - Hunters Hill,2
Lake Macquarie - East,Strathfield - Burwood - Ashfield,9
Lake Macquarie - East,Sydney Inner City,5
Lake Macquarie - East,Upper Hunter,103
Lake Macquarie - East,Warringah,1
Lake Macquarie - East,Wyong,119
Lake Macquarie - West,Auburn,18
Lake Macquarie - West,Bankstown,14
Lake Macquarie - West,Baulkham Hills,3
Lake Macquarie - West,Blacktown,33
Lake Macquarie - West,Blacktown - North,9
Lake Macquarie - West,Blue Mountains,0
Lake Macquarie - West,Botany,16
Lake Macquarie - West,Botany,3
Lake Macquarie - West,Bringelly - Green Valley,2
Lake Macquarie - West,Camden,10
Lake Macquarie - West,Campbelltown (NSW),6
Lake Macquarie - West,Canada Bay,3
Lake Macquarie - West,Canterbury,2
Lake Macquarie - West,Carlingford,0
Lake Macquarie - West,Chatswood - Lane Cove,11
Lake Macquarie - West,Cronulla - Miranda - Caringbah,10
Lake Macquarie - West,Dapto - Port Kembla,15
Lake Macquarie - West,Dural - Wisemans Ferry,0
Lake Macquarie - West,Eastern Suburbs - North,2
Lake Macquarie - West,Eastern Suburbs - South,2
Lake Macquarie - West,Fairfield,4
Lake Macquarie - West,Gosford,45
Lake Macquarie - West,Hornsby,4
Lake Macquarie - West,Hurstville,3
Lake Macquarie - West,Kiama - Shellharbour,0
Lake Macquarie - West,Kogarah - Rockdale,8
Lake Macquarie - West,Ku-ring-gai,3
Lake Macquarie - West,Lake Macquarie - East,304
Lake Macquarie - West,Lake Macquarie - West,172
Lake Macquarie - West,Leichhardt,0
Lake Macquarie - West,Lower Hunter,216
Lake Macquarie - West,Maitland,174
Lake Macquarie - West,Manly,1
Lake Macquarie - West,Marrickville - Sydenham - Petersham,12
Lake Macquarie - West,Merrylands - Guildford,9
Lake Macquarie - West,Mount Druitt,11
Lake Macquarie - West,Newcastle,242
Lake Macquarie - West,Newcastle,6079
Lake Macquarie - West,North Sydney - Mosman,1
Lake Macquarie - West,Parramatta,14
Lake Macquarie - West,Penrith,11
Lake Macquarie - West,Pittwater,1
Lake Macquarie - West,Port Stephens,149
Lake Macquarie - West,Richmond - Windsor,6
Lake Macquarie - West,Rouse Hill - McGraths Hill,1
Lake Macquarie - West,Ryde - Hunters Hill,3
Lake Macquarie - West,Shoalhaven,0
Lake Macquarie - West,St Marys,2
Lake Macquarie - West,Strathfield - Burwood - Ashfield,10
Lake Macquarie - West,Sutherland - Menai - Heathcote,0
Lake Macquarie - West,Sydney Inner City,36
Lake Macquarie - West,Upper Hunter,71
Lake Macquarie - West,Warringah,17
Lake Macquarie - West,Wollondilly,8
Lake Macquarie - West,Wollongong,0
Lake Macquarie - West,Wyong,111
Leichhardt,ACT,4
Leichhardt,Auburn,26
Leichhardt,Bankstown,19
Leichhardt,Blacktown,12
Leichhardt,Blacktown - North,4
Leichhardt,Blue Mountains,0
Leichhardt,Botany,1250
Leichhardt,Botany,12
Leichhardt,Bringelly - Green Valley,1
Leichhardt,Camden,5
Leichhardt,Campbelltown (NSW),2
Leichhardt,Canada Bay,12
Leichhardt,Canterbury,3
Leichhardt,Carlingford,6
Leichhardt,Chatswood - Lane Cove,15
Leichhardt,Cronulla - Miranda - Caringbah,4
Leichhardt,Dapto - Port Kembla,9
Leichhardt,Eastern Suburbs - North,5
Leichhardt,Eastern Suburbs - South,2
Leichhardt,Fairfield,229
Leichhardt,Gosford,3
Leichhardt,Goulburn - Yass,0
Leichhardt,Hornsby,182
Leichhardt,Hurstville,1
Leichhardt,Kiama - Shellharbour,1
Leichhardt,Kogarah - Rockdale,5
Leichhardt,Lake Macquarie - East,3
Leichhardt,Lake Macquarie - West,1
Leichhardt,Leichhardt,51
Leichhardt,Liverpool,30
Leichhardt,Lower Hunter,105
Leichhardt,Maitland,2
Leichhardt,Marrickville - Sydenham - Petersham,66
Leichhardt,Merrylands - Guildford,42
Leichhardt,Migratory - Offshore - Shipping (NSW),3
Leichhardt,Mount Druitt,3
Leichhardt,Newcastle,9
Leichhardt,NT,2
Leichhardt,Other Territories,0
Leichhardt,Parramatta,278
Leichhardt,Pennant Hills - Epping,3
Leichhardt,Penrith,3
Leichhardt,Port Stephens,103
Leichhardt,QLD,3
Leichhardt,Richmond - Windsor,109
Leichhardt,Ryde - Hunters Hill,123
Leichhardt,SA,6
Leichhardt,Shoalhaven,2
Leichhardt,Southern Highlands,1
Leichhardt,St Marys,1
Leichhardt,Strathfield - Burwood - Ashfield,478
Leichhardt,Sutherland - Menai - Heathcote,4
Leichhardt,Sydney Inner City,35
Leichhardt,TAS,4
Leichhardt,Upper Hunter,7
Leichhardt,VIC,1
Leichhardt,WA,3
Leichhardt,Warringah,11
Leichhardt,Wollondilly,4
Leichhardt,Wyong,5
Lithgow - Mudgee,Albury,0
Lithgow - Mudgee,Armidale,0
Lithgow - Mudgee,Auburn,46
Lithgow - Mudgee,Bankstown,49
Lithgow - Mudgee,Bathurst,12
Lithgow - Mudgee,Baulkham Hills,16
Lithgow - Mudgee,Blacktown,46
Lithgow - Mudgee,Blacktown - North,25
Lithgow - Mudgee,Blue Mountains,95
Lithgow - Mudgee,Botany,10
Lithgow - Mudgee,Botany,0
Lithgow - Mudgee,Bourke - Cobar - Coonamble,1
Lithgow - Mudgee,Bringelly - Green Valley,13
Lithgow - Mudgee,Broken Hill and Far West,0
Lithgow - Mudgee,Camden,53
Lithgow - Mudgee,Campbelltown (NSW),36
Lithgow - Mudgee,Canada Bay,10
Lithgow - Mudgee,Canterbury,11
Lithgow - Mudgee,Carlingford,4
Lithgow - Mudgee,Chatswood - Lane Cove,20
Lithgow - Mudgee,Clarence Valley,0
Lithgow - Mudgee,Cronulla - Miranda - Caringbah,21
Lithgow - Mudgee,Dapto - Port Kembla,22
Lithgow - Mudgee,Dapto - Port Kembla,5124
Lithgow - Mudgee,Dubbo,13
Lithgow - Mudgee,Dural - Wisemans Ferry,3
Lithgow - Mudgee,Eastern Suburbs - North,4
Lithgow - Mudgee,Eastern Suburbs - South,7
Lithgow - Mudgee,Fairfield,18
Lithgow - Mudgee,Gosford,6
Lithgow - Mudgee,Goulburn - Yass,16
Lithgow - Mudgee,Great Lakes,1
Lithgow - Mudgee,Griffith - Murrumbidgee (West),0
Lithgow - Mudgee,Hawkesbury,1
Lithgow - Mudgee,Hornsby,3
Lithgow - Mudgee,Hurstville,10
Lithgow - Mudgee,Illawarra Catchment Reserve,0
Lithgow - Mudgee,Inverell - Tenterfield,1
Lithgow - Mudgee,Kempsey - Nambucca,3
